"","X","FOLIOVIV","FOLIOHOG","tam_loc","sexo_jefe","edad_jefe","educa_jefe","tot_integ","p12_64","p65mas","remesas","ing_cor","int0a12","int12a64","int65a98","depdemog","muj12a49","tot_per","ltot_per","p_esc3","p_esc5b","trab_sub","trab_ind","trab_s_pago","seg_alim2","seg_alim3","seg_alim_a","seg_pop","ss","jtrab_ind","ssjtrabind","con_remesas","viv_prop","viv_rent","tot_cuar","bao13","piso_fir","piso_rec","combustible","sin_refri","sin_vehi","sin_compu","sin_vidvd","sin_telef","sin_horno","factor","rururb","tamhogesc","ict","ictpc","finalMemb_rur"
"9060",9060,1461351419,1,4,1,39,6,6,2,0,0,31275.37,4,2,0,2,1,6,1.79175946922805,0,1,0,1,0,0,0,0,6,3,1,0,0,1,0,5,1,0,1,0,0,0,1,0,1,0,477,1,4.8716,7203.18987389,1479.40337340709,3
"9061",9061,1461351420,1,4,1,47,4,6,5,0,0,83429.68,1,5,0,0.2,3,6,1.79175946922805,0,0,1,1,1,0,0,0,5,0,1,0,0,1,0,6,1,0,1,0,0,0,1,0,0,0,477,1,4.8443,25306.68412635,5224.80614874182,2
"9062",9062,1461351421,1,4,1,87,1,3,1,2,2005.42,37854.12,0,1,2,2,0,3,1.09861228866811,1,0,2,0,0,0,0,0,3,0,0,0,1,1,0,3,0,1,0,1,0,0,1,1,1,0,477,1,2.9835,10081.92093407,3379.89087785152,5
"9063",9063,1461351422,1,4,1,63,1,3,2,1,0,6539.85,0,2,1,0.5,1,3,1.09861228866811,0,1,0,2,0,0,0,0,2,0,1,0,0,1,0,3,0,1,0,1,0,0,1,1,0,1,477,1,2.9835,1005.53177788,337.695752599296,5
"9064",9064,1461351423,1,4,1,28,4,3,2,0,0,22895.07,1,2,0,0.5,1,3,1.09861228866811,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,2,0,1,0,0,0,1,1,0,1,1,477,1,2.6921,6296.57670881,2339.53746473385,4
"9065",9065,1461351425,1,4,1,32,4,5,2,0,0,18534.06,2,2,0,1,1,4,1.38629436111989,1,0,1,0,0,0,0,0,4,1,0,0,0,1,0,2,0,1,0,0,0,0,1,1,1,1,477,1,4.1685,4753.63369621,1141.13042970133,3
"9066",9066,1461351506,1,4,1,36,6,4,2,0,0,37376.51,2,2,0,1,1,4,1.38629436111989,0,1,1,0,0,0,0,0,3,4,0,0,0,1,0,5,1,0,1,0,0,0,1,0,1,1,477,1,3.3952,10036.24248965,2956.71468238984,4
"9067",9067,1461351507,1,4,1,53,4,4,4,0,0,104068.87,0,4,0,0,1,4,1.38629436111989,0,1,2,1,0,0,0,0,4,1,1,1,0,1,0,6,1,0,1,0,0,0,0,0,1,0,477,1,3.6892,32781.94714992,8886.6519434891,1
"9068",9068,1461351508,1,4,1,55,1,5,5,0,0,53772.76,0,5,0,0,0,5,1.6094379124341,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,477,1,4.6837,15735.37471253,3360.38995079318,4
"9069",9069,1461351509,1,4,1,69,3,7,5,2,13842.39,88131.25,0,5,2,0.4,0,7,1.94591014905531,0,0,5,1,5,0,0,0,0,2,1,0,1,1,0,6,1,0,1,0,0,0,1,1,0,0,477,1,6.9615,27068.54863873,3889.17763969403,1
"9070",9070,1461351510,1,4,1,67,4,5,3,2,0,302061.76,0,3,2,0.666666666666667,0,5,1.6094379124341,0,1,1,2,0,0,0,0,0,5,1,0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,477,1,4.9725,96890.82453885,19486.1331400402,4
"9071",9071,1461351611,1,4,1,30,4,4,2,0,0,43033.41,2,2,0,1,1,4,1.38629436111989,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,1,1,1,477,1,3.3952,13080.5100358,3853.35333288172,5
"9072",9072,1461351612,1,4,1,48,4,2,2,0,0,22799.81,0,2,0,0,0,2,0.693147180559945,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,1,0,0,0,1,1,1,1,477,1,1.989,5819.22564472,2926.20143022624,5
"9073",9073,1461351613,1,4,1,33,7,4,2,0,0,64734.23,1,2,0,0.5,1,3,1.09861228866811,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,1,0,0,0,1,0,1,0,477,1,3.3952,18545.90822555,5463.09596652627,4
"9074",9074,1461351614,1,4,1,32,8,5,2,0,0,15282.42,3,2,0,1.5,1,5,1.6094379124341,0,0,0,1,0,0,0,0,4,1,1,1,0,1,0,6,1,0,1,0,0,0,0,0,1,0,477,1,4.1685,3133.09536199,752.372283073048,1
"9075",9075,1461351615,1,4,1,34,6,2,2,0,0,74542.12,0,2,0,0,1,2,0.693147180559945,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,477,1,1.989,22150.8829176,11137.1905065862,5
"9076",9076,1461351701,1,4,1,30,8,4,2,0,0,25091.79,2,2,0,1,1,4,1.38629436111989,0,1,1,0,0,0,0,0,0,4,0,0,0,1,0,3,1,0,1,0,0,0,1,1,1,0,477,1,3.4303,6333.86322952,1847.15433913069,4
"9077",9077,1461351702,1,4,1,51,3,3,3,0,0,38567.2,0,3,0,0,0,3,1.09861228866811,0,1,2,0,0,0,0,0,0,3,0,0,0,1,0,3,1,0,1,0,0,0,1,1,0,0,477,1,2.9835,10306.40021901,3455.13112753813,4
"9078",9078,1461351703,1,4,1,51,4,2,2,0,5901.63,11262.28,0,2,0,0,1,2,0.693147180559945,0,1,0,1,0,0,0,0,2,0,1,0,1,1,0,4,1,0,1,0,0,0,1,0,1,1,477,1,1.989,2466.99763344,1240.81781470085,5
"9079",9079,1461351704,1,4,1,29,6,4,2,0,0,32715.7,2,2,0,1,1,4,1.38629436111989,1,0,1,1,0,0,0,0,0,4,1,0,0,0,1,4,1,0,1,0,0,0,1,0,1,0,477,1,3.3952,9002.19859101,2652.15415616458,4
"9080",9080,1461407014,1,4,1,61,4,4,3,0,0,83669.3,1,3,0,0.333333333333333,1,4,1.38629436111989,1,0,1,1,0,0,0,0,3,0,1,0,0,1,0,5,1,0,1,0,0,0,1,1,1,0,435,1,3.6866,25580.46890902,6939.49859193295,1
"9081",9081,1461407015,1,4,1,62,6,7,5,0,0,68096.68,1,5,0,0.2,1,6,1.79175946922805,1,0,3,0,0,0,0,0,2,6,0,0,0,1,0,5,1,0,1,0,0,0,1,1,1,1,435,1,6.3787,20012.77944015,3138.2818035258,4
"9082",9082,1461407016,1,4,2,55,4,3,3,0,0,22250.42,0,3,0,0,1,3,1.09861228866811,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,1,1,435,1,2.6947,5955.8298877,2210.83036616321,1
"9083",9083,1461407017,1,4,1,52,5,4,4,0,0,43756.85,0,4,0,0,1,4,1.38629436111989,0,0,2,0,0,0,0,0,4,2,0,0,0,0,1,3,1,1,0,0,0,0,1,0,1,0,435,1,3.978,13406.54530833,3370.92089198844,1
"9084",9084,1461407018,1,4,1,40,4,5,3,0,0,223722.96,2,3,0,0.666666666666667,2,5,1.6094379124341,0,0,0,1,0,0,0,0,5,0,1,0,0,1,0,6,1,0,1,1,0,0,1,1,1,0,435,1,4.136,70677.36852426,17089.0968385542,1
"9085",9085,1461407219,1,4,1,45,4,2,2,0,0,22792.72,0,2,0,0,0,2,0.693147180559945,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,1,0,0,1,1,1,0,0,435,1,1.989,6115.50286863,3075.15931052288,5
"9086",9086,1461407220,1,4,2,45,3,3,3,0,397.79,43932.69,0,3,0,0,2,3,1.09861228866811,0,0,2,1,1,1,0,0,3,1,1,1,1,1,0,3,1,1,0,0,0,1,1,1,1,1,435,1,2.6947,12577.11057249,4667.97983912495,1
"9087",9087,1461407221,1,4,1,34,4,6,4,0,0,68856.09,2,4,0,0.5,2,6,1.79175946922805,0,1,3,0,0,0,0,0,6,2,0,0,0,1,0,4,1,0,1,0,0,0,1,1,0,0,435,1,5.1656,20586.224653,3986.05975162614,2
"9088",9088,1461407222,1,4,2,56,4,4,3,1,0,43909.23,0,3,1,0.333333333333333,2,4,1.38629436111989,1,0,1,1,0,0,0,0,4,1,0,0,0,1,0,4,1,1,0,0,0,1,0,1,0,1,435,1,3.6892,12927.57353797,3504.89611242817,1
"9089",9089,1461407223,1,4,1,38,6,5,4,0,0,31508.15,1,4,0,0.25,2,5,1.6094379124341,1,0,2,0,0,1,1,0,5,0,0,0,0,1,0,6,1,1,0,0,0,1,1,0,1,1,435,1,4.1386,8383.24194246,2026.38103282753,1
"9090",9090,1461407224,1,4,1,58,6,5,5,0,0,87289.17,0,5,0,0,1,5,1.6094379124341,0,1,3,0,0,0,0,0,4,2,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,1,435,1,4.6837,25726.66134351,5493.59374928155,1
"9091",9091,1461407801,1,4,1,40,4,5,5,0,0,80099.57,0,5,0,0,3,5,1.6094379124341,1,1,3,0,0,0,0,0,5,0,0,0,0,1,0,3,1,1,0,0,0,1,1,1,1,0,435,1,4.1386,23759.72559355,5741.76392827285,2
"9092",9092,1461407802,1,4,2,66,4,3,1,1,0,26532.77,1,1,1,2,1,3,1.09861228866811,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,3,0,1,0,0,0,1,1,1,0,1,435,1,2.6921,6942.83749195,2579.59570296423,4
"9093",9093,1461407803,1,4,2,52,6,4,3,1,0,42090.3,0,3,1,0.333333333333333,2,4,1.38629436111989,1,0,0,2,0,0,0,0,4,2,1,0,0,1,0,5,1,1,0,0,0,1,0,1,0,0,435,1,3.6892,11608.65206091,3147.38730914833,1
"9094",9094,1461407804,1,4,1,38,8,5,4,0,0,31583.08,1,4,0,0.25,2,5,1.6094379124341,0,0,1,0,0,0,0,0,4,5,0,0,0,1,0,5,0,1,0,1,0,0,1,1,1,1,435,1,4.1711,8508.46425512,2040.62126420369,4
"9095",9095,1461407805,1,4,1,53,6,4,4,0,0,37360.85,0,4,0,0,1,4,1.38629436111989,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,4,0,0,1,0,0,1,1,1,0,1,435,1,3.6892,9988.41736683,2708.20410030088,1
"9096",9096,1461407907,1,4,2,65,4,6,5,1,0,64333.37,0,5,1,0.2,3,6,1.79175946922805,0,1,4,1,0,0,0,0,3,0,1,0,0,1,0,5,1,0,1,0,0,1,1,0,0,0,435,1,5.1331,19123.34914618,3726.30228247648,1
"9097",9097,1461407908,1,4,2,59,6,5,5,0,0,21052.38,0,5,0,0,0,5,1.6094379124341,1,0,2,1,0,0,0,0,3,0,1,0,0,1,0,3,1,1,0,0,0,1,1,1,0,1,435,1,4.3949,5281.68544806,1202.54848757878,1
"9098",9098,1461407909,1,4,1,36,6,5,3,0,0,38029.05,2,3,0,0.666666666666667,1,5,1.6094379124341,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,6,1,0,1,0,0,0,1,1,0,0,435,1,4.136,10542.12396241,2549.62765048598,1
"9099",9099,1461407910,1,4,1,83,1,6,5,1,0,19302.63,0,5,1,0.2,0,6,1.79175946922805,1,0,2,1,0,1,0,0,3,0,0,0,0,0,0,5,0,1,0,1,0,1,1,1,1,1,435,1,5.967,4324.07294307,725.496890073739,1
"9100",9100,1461407912,1,4,2,72,1,2,1,1,0,17708.09,0,1,1,1,0,2,0.693147180559945,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,4,1,0,1,0,0,1,1,1,0,1,435,1,1.989,3834.80224599,1928.50238611865,5
"9101",9101,1461425301,1,4,2,41,6,2,1,1,0,5893.98,0,1,1,1,1,2,0.693147180559945,1,0,0,1,0,0,0,0,2,0,1,0,0,1,0,3,1,0,1,0,0,1,1,1,1,1,369,1,1.989,1091.4955246,549.263209954751,5
"9102",9102,1461425302,1,4,1,51,4,2,2,0,0,59828.75,0,2,0,0,0,2,0.693147180559945,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,6,0,0,1,0,0,0,1,1,1,0,369,1,1.989,17562.16412931,8830.14234756662,5
"9103",9103,1461425303,1,4,1,60,4,3,3,0,0,9763.66,0,3,0,0,0,3,1.09861228866811,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,1,0,0,0,1,1,0,1,369,1,2.9835,2187.74442015,733.946009770404,5
"9104",9104,1461425304,1,4,1,45,4,6,5,0,0,24798.26,1,5,0,0.2,3,6,1.79175946922805,1,0,2,1,0,0,0,0,6,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,1,0,369,1,4.8092,6857.28754166,1426.66072146303,2
"9105",9105,1461425305,1,4,2,63,3,4,3,0,733.69,41333.33,1,3,0,0.333333333333333,0,4,1.38629436111989,1,0,2,0,0,0,0,0,2,1,0,0,1,1,0,5,0,1,0,0,0,0,1,0,0,0,369,1,3.7217,12088.620268,3248.87604266867,1
"9106",9106,1461425306,1,4,2,51,4,2,2,0,0,8361.42,0,2,0,0,1,2,0.693147180559945,0,1,1,1,0,0,0,0,2,0,1,0,0,1,0,4,0,0,1,0,0,1,1,1,1,1,369,1,1.989,1462.76676448,735.925472337858,5
"9107",9107,1461425409,1,4,1,52,8,7,6,0,0,10140.43,1,6,0,0.166666666666667,3,7,1.94591014905531,1,1,2,1,0,0,0,0,7,0,1,0,0,0,0,5,1,0,1,0,0,0,1,1,0,1,369,1,6.0925,2340.53665411,385.002733542881,2
"9108",9108,1461425410,1,4,2,67,3,4,1,2,0,12426.61,1,1,2,3,1,4,1.38629436111989,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,3,0,1,0,1,0,1,1,1,1,1,369,1,3.6866,3157.86037112,857.306724656865,3
"9109",9109,1461425411,1,4,2,57,3,7,5,1,0,36090.38,0,5,1,0.2,2,6,1.79175946922805,0,0,3,1,0,0,0,0,3,3,0,0,0,1,0,5,0,0,1,0,0,0,1,1,0,0,369,1,6.6701,10274.3257395,1541.20565501267,4
"9110",9110,1461425412,1,4,1,42,3,6,3,0,0,9934.05,3,3,0,1,1,6,1.79175946922805,0,1,1,0,0,1,1,0,6,0,0,0,0,0,0,3,0,0,1,0,0,1,1,1,1,1,369,1,4.8391,2141.134599,443.258808249468,3
"9111",9111,1461425514,1,4,1,43,1,7,5,0,0,44590.13,2,5,0,0.4,2,7,1.94591014905531,1,0,2,0,0,0,0,0,7,0,0,0,0,0,1,2,1,1,0,0,1,1,1,0,1,1,369,1,6.3787,13541.39370485,2123.75129804662,2
"9112",9112,1461425515,1,4,1,63,3,2,2,0,0,15916.98,0,2,0,0,0,2,0.693147180559945,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,5,1,1,0,0,0,1,1,1,0,0,369,1,1.989,3901.04026806,1961.80455910508,5
"9113",9113,1461425515,2,4,1,27,3,3,2,0,0,16494.15,1,2,0,0.5,1,3,1.09861228866811,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,5,1,1,0,0,0,1,1,1,0,1,369,1,2.6921,4603.72744541,1710.71637212956,1
"9114",9114,1461425516,1,4,1,42,3,4,2,0,733.69,27808.28,2,2,0,1,1,4,1.38629436111989,1,0,2,0,0,0,0,0,4,0,0,0,1,1,0,2,1,1,0,0,0,0,1,0,1,1,369,1,3.4303,8027.5256523,2340.89028723435,3
"9115",9115,1461425517,1,4,2,47,3,2,2,0,0,16238.57,0,2,0,0,1,2,0.693147180559945,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,3,1,1,0,0,0,1,1,0,1,0,369,1,1.989,4102.18810781,2062.93469472599,5
"9116",9116,1461425518,1,4,1,50,1,5,2,0,0,18101.4,3,2,0,1.5,1,5,1.6094379124341,1,0,1,0,0,1,0,0,5,0,0,0,0,0,1,4,1,1,0,0,0,1,1,1,1,1,369,1,4.1685,5121.51341516,1229.38273123666,3
"9117",9117,1461425619,1,4,1,48,3,6,6,0,0,45254.25,0,6,0,0,3,6,1.79175946922805,0,0,5,1,2,0,0,0,6,0,1,0,0,1,0,5,1,1,0,0,0,0,1,1,1,1,369,1,5.3894,13017.14275971,2416.13763307789,2
"9118",9118,1461425620,1,4,2,67,3,1,0,1,983.6,8201.85,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,1,0,0,1,1,1,0,0,369,1,1,1705.43860419,1705.43860419,5
"9119",9119,1461425621,1,4,1,39,4,5,4,0,0,18297.18,1,4,0,0.25,2,5,1.6094379124341,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,4,1,0,1,0,0,0,1,1,1,1,369,1,4.1711,4640.68800049,1113.34158866726,1
"9120",9120,1461425622,1,4,1,82,1,2,1,1,786.88,15361.06,0,1,1,1,1,2,0.693147180559945,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0,3,0,1,0,1,1,1,1,1,1,0,369,1,1.989,3106.12590654,1562.14927427853,5
"9121",9121,1461425623,1,4,2,59,1,4,4,0,49.18,15393.44,0,4,0,0,2,4,1.38629436111989,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,4,1,0,1,0,0,1,1,1,1,0,369,1,3.978,4369.12347796,1099.07025589744,1
"9122",9122,1461425624,1,4,1,62,3,2,2,0,0,62225.65,0,2,0,0,0,2,0.693147180559945,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,5,1,0,1,0,0,0,1,0,0,1,369,1,1.989,18007.12816458,9053.8547835998,5
"10432",10432,1560030001,1,4,1,56,4,7,5,0,0,30386.79,2,5,0,0.4,2,7,1.94591014905531,0,1,2,0,0,0,0,0,2,1,0,0,0,1,0,4,1,0,1,0,0,0,1,1,1,1,368,1,6.1926,8316.35414872,1343.78883646933,1
"10433",10433,1560030002,1,4,1,74,1,2,0,2,0,9912.78,0,0,2,0,0,2,0.693147180559945,0,1,1,1,1,0,0,0,2,0,1,0,0,1,0,3,0,1,0,0,0,1,1,1,1,1,368,1,1.989,1630.31933692,820.16507638009,5
"10434",10434,1560030003,1,4,1,55,4,6,5,0,0,62044.38,1,5,0,0.2,3,6,1.79175946922805,1,0,4,1,0,0,0,0,6,2,1,0,0,1,0,3,0,1,0,0,0,0,1,0,1,1,368,1,5.6756,18098.31454353,3189.61698208648,2
"10435",10435,1560030004,1,4,2,42,8,4,3,1,0,35741.78,0,3,1,0.333333333333333,2,4,1.38629436111989,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,4,1,0,1,0,0,1,0,0,1,0,368,1,3.978,10750.10735911,2703.13860208899,4
"10436",10436,1560030005,1,4,1,40,6,5,4,0,0,26696.16,1,4,0,0.25,3,5,1.6094379124341,0,1,2,1,0,0,0,0,5,1,0,0,0,1,0,5,1,1,0,0,0,0,1,0,1,1,368,1,4.1386,6525.38490115,1577.47148822065,1
"10437",10437,1560030006,1,4,1,36,6,1,1,0,0,22035.83,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,1,1,1,1,1,1,368,1,1,4896.26584828,4896.26584828,5
"10438",10438,1560030207,1,4,2,37,6,5,5,0,0,38682.56,0,5,0,0,5,5,1.6094379124341,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,1,0,368,1,3.8173,10335.47657374,2708.27387780368,2
"10439",10439,1560030208,1,4,1,23,6,4,2,0,0,26811.01,2,2,0,1,1,4,1.38629436111989,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,368,1,3.3952,6739.83842685,1985.8133915086,3
"10440",10440,1560030209,1,4,1,46,6,7,6,0,0,47029.92,1,6,0,0.166666666666667,2,7,1.94591014905531,1,0,4,2,2,0,0,0,6,1,1,1,0,1,0,3,1,1,0,0,0,0,1,0,1,1,368,1,6.3813,12370.12047989,1939.33865824989,2
"10441",10441,1560030210,1,4,1,59,6,3,2,0,0,26834.51,1,2,0,0.5,1,3,1.09861228866811,1,0,2,0,0,0,0,0,3,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,368,1,2.7272,7174.32202422,2631.28821656644,3
"10442",10442,1560030211,1,4,1,56,1,7,4,0,0,21213.97,3,4,0,0.75,1,7,1.94591014905531,0,1,2,0,0,0,0,0,4,1,0,0,0,1,0,4,0,1,0,0,0,0,1,1,1,1,368,1,6.1224,5939.5365448,970.96872873383,2
"10443",10443,1560030212,1,4,1,63,3,6,4,0,0,34444.46,2,4,0,0.5,1,6,1.79175946922805,0,1,2,0,0,0,0,0,6,6,0,0,0,1,0,3,0,1,0,0,0,1,1,0,1,1,368,1,5.1305,9422.64547875,1837.39907976805,2
"10444",10444,1560030313,1,4,1,30,6,4,2,0,0,23369.14,2,2,0,1,1,4,1.38629436111989,0,0,1,0,0,0,0,0,4,4,0,0,0,1,0,4,1,1,0,0,0,1,1,0,1,0,368,1,3.4303,6342.55033338,1849.68680097368,4
"10445",10445,1560030314,1,4,2,64,7,1,1,0,0,21147.77,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,1,1,1,0,368,1,1,5573.31681647,5573.31681647,5
"10446",10446,1560030315,1,4,1,38,4,4,3,0,0,17072.21,1,3,0,0.333333333333333,1,4,1.38629436111989,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,3,1,1,0,0,0,1,1,0,1,1,368,1,3.4329,3807.95581335,1109.96204764194,3
"10447",10447,1560030316,1,4,2,46,1,6,5,0,0,42696.64,1,5,0,0.2,3,6,1.79175946922805,0,1,5,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,1,1,1,1,1,1,1,368,1,5.1331,12125.37799627,2362.99918105433,2
"10448",10448,1560030317,1,4,2,71,3,5,2,1,0,22117.35,2,2,1,1.5,1,5,1.6094379124341,0,0,2,0,0,0,0,0,5,4,0,0,0,1,0,2,0,1,0,0,0,1,1,1,1,1,368,1,4.4599,6237.57757297,1399.36713221597,3
"10449",10449,1560030318,1,4,2,37,4,9,5,0,0,43125.5,4,5,0,0.8,2,9,2.19722457733622,0,0,5,0,0,1,0,1,8,1,0,0,0,1,0,2,0,1,0,1,1,1,1,1,1,1,368,1,7.0238,12635.42060157,1799.80130436089,2
"10450",10450,1560030420,1,4,2,76,1,2,1,1,0,20831.82,0,1,1,1,0,2,0.693147180559945,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,5,0,1,0,0,1,0,1,1,1,1,368,1,1.989,4578.43345243,2302.3742847813,5
"10451",10451,1560030421,1,4,1,67,3,2,0,2,0,12376.23,0,0,2,0,0,2,0.693147180559945,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,368,1,1.989,2804.74381139,1410.6248423278,5
"10452",10452,1560030422,1,4,1,27,5,3,2,0,0,17909.01,1,2,0,0.5,1,3,1.09861228866811,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,368,1,2.7272,4382.28773614,1607.51501031828,4
"10453",10453,1560060501,1,4,1,37,10,8,6,0,0,78735.77,2,6,0,0.333333333333333,2,8,2.07944154167984,0,1,3,1,0,0,0,0,5,3,0,0,0,0,0,6,1,1,0,0,0,0,0,0,1,0,382,1,7.3732,22402.65650913,3039.25428703005,2
"10454",10454,1560060502,1,4,1,46,6,5,5,0,0,42558.24,0,5,0,0,1,5,1.6094379124341,0,1,2,1,2,0,0,0,5,3,1,0,0,1,0,5,1,1,0,0,0,0,0,1,1,1,382,1,4.6837,11744.02504901,2508.21118965988,1
"10455",10455,1560060503,1,4,1,31,8,4,2,0,0,19064.05,2,2,0,1,1,4,1.38629436111989,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,4,0,1,0,0,1,0,1,0,1,0,382,1,3.4654,4898.19432231,1414.16855840884,3
"10456",10456,1560060504,1,4,1,67,6,4,3,1,0,37252.76,0,3,1,0.333333333333333,1,4,1.38629436111989,0,1,2,0,0,0,0,0,3,4,0,0,0,1,0,6,1,1,0,0,1,0,1,0,1,1,382,1,3.978,10751.79848657,2703.56372211413,4
"10457",10457,1560060505,1,4,1,53,3,11,7,0,0,56555.88,3,7,0,0.428571428571429,3,10,2.30258509299405,0,0,3,0,0,1,1,1,11,0,0,0,0,1,0,5,0,1,0,0,0,1,1,1,1,1,382,1,9.5202,16425.86435842,1726.26463292998,2
"10458",10458,1560060506,1,4,1,52,4,5,3,0,0,23944.45,2,3,0,0.666666666666667,2,5,1.6094379124341,1,0,0,1,0,0,0,1,5,0,1,0,0,1,0,5,1,1,0,0,0,0,0,0,1,0,382,1,4.2036,6067.03235096,1444.05651131411,1
"10459",10459,1560060607,1,4,2,67,3,4,2,1,0,39601.3,1,2,1,1,2,4,1.38629436111989,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,5,1,1,0,0,0,0,0,1,1,0,382,1,3.4329,10648.47897205,3102.59893153019,4
"10460",10460,1560060608,1,4,1,38,4,3,2,0,0,24285.24,1,2,0,0.5,1,3,1.09861228866811,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,4,0,1,0,0,0,1,1,0,1,0,382,1,2.7272,6443.53742977,2363.32671962819,1
"10461",10461,1560060609,1,4,1,41,3,5,4,0,0,25123.06,1,4,0,0.25,3,5,1.6094379124341,0,1,3,0,0,0,0,1,5,1,0,0,0,1,0,2,0,1,0,0,1,1,1,1,1,1,382,1,4.1035,6684.54586157,1629.74274681857,3
"10462",10462,1560060610,1,4,1,63,3,2,1,1,0,9029.48,0,1,1,1,0,2,0.693147180559945,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,3,1,1,0,0,0,1,1,0,1,0,382,1,1.989,1577.85830364,793.789494037205,5
"10463",10463,1560060611,1,4,1,63,3,6,4,0,0,106381.25,2,4,0,0.5,1,6,1.79175946922805,1,0,3,1,1,0,0,0,0,6,1,0,0,1,0,6,1,0,1,0,0,0,1,1,1,0,382,1,5.3842,32518.84524924,6040.49430727685,4
"10464",10464,1560060612,1,4,1,55,4,5,4,0,0,33780.97,1,4,0,0.25,1,5,1.6094379124341,0,0,2,1,0,0,0,0,2,0,1,0,0,1,0,4,0,1,0,0,1,1,1,0,1,1,382,1,4.6811,8465.35039239,1809.19687517677,1
"10465",10465,1560060713,1,4,1,47,6,8,6,0,0,52426.2,2,6,0,0.333333333333333,3,8,2.07944154167984,0,0,3,0,0,0,0,0,6,7,0,0,0,1,0,4,0,1,0,0,0,0,1,1,1,1,382,1,7.3732,15015.70423865,2037.3891171608,2
"10466",10466,1560060714,1,4,1,62,6,6,4,0,0,41016.37,2,4,0,0.5,1,6,1.79175946922805,0,0,2,0,0,0,0,0,6,0,0,0,0,1,0,4,1,1,0,0,0,1,1,1,1,1,382,1,5.4193,10089.35876509,1862.56122840404,2
"10467",10467,1560060716,1,4,1,46,4,8,6,0,0,32508.18,2,6,0,0.333333333333333,2,8,2.07944154167984,1,0,2,0,0,0,0,0,5,3,0,0,0,1,0,7,1,0,1,0,0,0,1,0,1,1,382,1,7.0844,8071.15598581,1140.14459739851,2
"10468",10468,1560060717,1,4,1,44,10,2,2,0,0,14973.69,0,2,0,0,1,2,0.693147180559945,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,5,1,0,1,0,0,0,1,0,1,1,382,1,1.7002,2489.80944807,1464.83334200094,5
"10469",10469,1560060718,1,4,1,23,9,3,2,0,0,18255.73,1,2,0,0.5,1,3,1.09861228866811,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,1,0,1,1,1,0,1,1,382,1,2.6921,4346.81696495,1615.28511754764,1
"10470",10470,1560060819,1,4,1,41,3,5,4,0,0,40829.03,1,4,0,0.25,1,5,1.6094379124341,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,4,0,1,0,0,0,1,1,1,1,0,382,1,4.1386,11016.40570425,2662.62608231044,1
